HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.headline,Input.details,Answer.web_url,Approve,Reject
38O9DZ0A61MNYI5VRRSTALACR1J625,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3B4YI393V9VNDYIKILF4RSET38ESSX,A2GQLW59SKDSJ6,Approved,Thu Apr 16 15:46:18 PDT 2015,Thu Apr 16 15:47:40 PDT 2015,Thu Apr 16 15:57:40 PDT 2015,2015-04-16 22:58:09 UTC,,,82,100% (14/14),100% (14/14),100% (14/14),McDonaldâ€™s Debuts Big Mac Clothing Line,"McDonaldâ€™s debuted a new lifestyle product line featuring clothes printed with patterns of Big Mac burgers as part of its â€œimlovinit24â€ù corporate marketing campaign, which involved staging 24 McDonaldâ€™s-themed stunts over 24 hours.","This is ridiculous! McDonalds does not need a clothing line...|I think this is silly and unwarranted. It seems like a stupid publicity stunt that reflects poorly on them.|I am wondering, I suppose, who would buy these clothes? They would need one hell of a designer lineup to make this seem appealing.",,
38O9DZ0A61MNYI5VRRSTALACR1J625,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3EICBYG644VE7EAYY5GQKMJOLMLJCK,A2JORQCETWUR0R,Approved,Thu Apr 16 17:17:36 PDT 2015,Thu Apr 16 17:20:12 PDT 2015,Thu Apr 16 17:30:12 PDT 2015,2015-04-17 00:33:08 UTC,,,156,100% (5/5),100% (5/5),100% (5/5),McDonaldâ€™s Debuts Big Mac Clothing Line,"McDonaldâ€™s debuted a new lifestyle product line featuring clothes printed with patterns of Big Mac burgers as part of its â€œimlovinit24â€ù corporate marketing campaign, which involved staging 24 McDonaldâ€™s-themed stunts over 24 hours.",Really funny.  I did laugh out loud to myself. |I was let down once I read the details.  I thought it was a plus size clothing for people who eat at McDonalds.  |Sad- who likes McDonalds that much>,,
38O9DZ0A61MNYI5VRRSTALACR1J625,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3ERET4BTVM87K09D466BJBITUQC9KM,A2NQT50GA2G1B0,Approved,Thu Apr 16 15:42:25 PDT 2015,Thu Apr 16 15:42:47 PDT 2015,Thu Apr 16 15:52:47 PDT 2015,2015-04-16 22:53:09 UTC,,,22,100% (15/15),100% (15/15),100% (15/15),McDonaldâ€™s Debuts Big Mac Clothing Line,"McDonaldâ€™s debuted a new lifestyle product line featuring clothes printed with patterns of Big Mac burgers as part of its â€œimlovinit24â€ù corporate marketing campaign, which involved staging 24 McDonaldâ€™s-themed stunts over 24 hours.",I want one.|I would wear it.|Can I eat it?,,
38O9DZ0A61MNYI5VRRSTALACR1J625,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3HYA4D452RIL4UW0IM0ZTBIAGOPF22,A2TF2FFPDAJ4HA,Approved,Thu Apr 16 16:24:04 PDT 2015,Thu Apr 16 16:25:17 PDT 2015,Thu Apr 16 16:35:17 PDT 2015,2015-04-16 23:38:08 UTC,,,73,100% (7/7),100% (7/7),100% (7/7),McDonaldâ€™s Debuts Big Mac Clothing Line,"McDonaldâ€™s debuted a new lifestyle product line featuring clothes printed with patterns of Big Mac burgers as part of its â€œimlovinit24â€ù corporate marketing campaign, which involved staging 24 McDonaldâ€™s-themed stunts over 24 hours.","not surprised|not interested, not surprise that its coming to that.|Just more marketing for an already over marketed business.",,
38O9DZ0A61MNYI5VRRSTALACR1J625,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3IRIK4HM3AJ2JJVREMM1BIEJZG0C66,A1C0H8G0YI15MN,Approved,Thu Apr 16 17:09:16 PDT 2015,Thu Apr 16 17:14:28 PDT 2015,Thu Apr 16 17:24:28 PDT 2015,2015-04-17 00:28:08 UTC,,,312,100% (13/13),100% (13/13),100% (13/13),McDonaldâ€™s Debuts Big Mac Clothing Line,"McDonaldâ€™s debuted a new lifestyle product line featuring clothes printed with patterns of Big Mac burgers as part of its â€œimlovinit24â€ù corporate marketing campaign, which involved staging 24 McDonaldâ€™s-themed stunts over 24 hours.","I feel amusement that such a product line would be offered.  Most people will not want to wear McDonald's clothing unless it becomes ""camp""|Sympathy for obese people who may wear the clothing and plant the word ""big"" in the minds of the people who see them  |Some advertising agency is making a mint designing this promotion which will not stop McDonald's problem of declining same store sales.",,
38O9DZ0A61MNYI5VRRSTALACR1J625,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3NAPMVF0ZWE8P1HU032N5J5TI0072K,A2AFTOA85C1FM9,Approved,Thu Apr 16 15:26:25 PDT 2015,Thu Apr 16 15:27:08 PDT 2015,Thu Apr 16 15:37:08 PDT 2015,2015-04-16 22:38:08 UTC,,,43,100% (15/15),100% (15/15),100% (15/15),McDonaldâ€™s Debuts Big Mac Clothing Line,"McDonaldâ€™s debuted a new lifestyle product line featuring clothes printed with patterns of Big Mac burgers as part of its â€œimlovinit24â€ù corporate marketing campaign, which involved staging 24 McDonaldâ€™s-themed stunts over 24 hours.",Anything to do money?|What?|Sad thing people will be stupid and buy it.,,
3D5G8J4N5932X7E9BEKXN0Z187NTVB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,33L7PJKHCGX69EGQTNEPK6AETXM8T3,A38DANCR578BY1,Approved,Thu Apr 16 16:00:05 PDT 2015,Thu Apr 16 16:01:24 PDT 2015,Thu Apr 16 16:11:24 PDT 2015,2015-04-16 23:13:09 UTC,,,79,100% (14/14),100% (14/14),100% (14/14),Parents Let Kids Play On Vietnam War Memorial,"Parents visiting Washington, D.C. with their kids this week sparked outrage and controversy by encouraging them to climb and play on the Vietnam Womenâ€™s Memorial, which honors U.S. women who served in Vietnam.",Sad because even adults have no inkling of what it took to get the freedoms we enjoy today on this country.|Good they at least have a Vietnam War Memorial.|Many parents are for name sake only.,,
3D5G8J4N5932X7E9BEKXN0Z187NTVB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,352YTHGROVCFL42THQ7NPBRLGHXH4X,A2GQLW59SKDSJ6,Approved,Thu Apr 16 16:22:18 PDT 2015,Thu Apr 16 16:23:48 PDT 2015,Thu Apr 16 16:33:48 PDT 2015,2015-04-16 23:38:08 UTC,,,90,100% (14/14),100% (14/14),100% (14/14),Parents Let Kids Play On Vietnam War Memorial,"Parents visiting Washington, D.C. with their kids this week sparked outrage and controversy by encouraging them to climb and play on the Vietnam Womenâ€™s Memorial, which honors U.S. women who served in Vietnam.","This is disrespectful but could be worse. I am not shocked or offended.|I am not bothered by this really. Memorials are meant to be enjoyed, it's not as if this was a graveyard.|People are too outraged these days. As long as parents talked to their children about what they were playing on, no harm done.",,
3D5G8J4N5932X7E9BEKXN0Z187NTVB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,37U1UTWH9VLTTZ3YPY9UKR9W5CKR84,AR7DGMRC1N0AV,Approved,Thu Apr 16 15:12:38 PDT 2015,Thu Apr 16 15:13:02 PDT 2015,Thu Apr 16 15:23:02 PDT 2015,2015-04-16 22:23:09 UTC,,,24,100% (4/4),100% (4/4),100% (4/4),Parents Let Kids Play On Vietnam War Memorial,"Parents visiting Washington, D.C. with their kids this week sparked outrage and controversy by encouraging them to climb and play on the Vietnam Womenâ€™s Memorial, which honors U.S. women who served in Vietnam.",It makes me a bit angry that people could be so disrespectful.||,,
3D5G8J4N5932X7E9BEKXN0Z187NTVB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,382M9COHEHE2IS566VQZHCS2NERUEF,A1VEM1AB7LSY0R,Approved,Thu Apr 16 16:05:47 PDT 2015,Thu Apr 16 16:08:00 PDT 2015,Thu Apr 16 16:18:00 PDT 2015,2015-04-16 23:18:09 UTC,,,133,100% (7/7),100% (7/7),100% (7/7),Parents Let Kids Play On Vietnam War Memorial,"Parents visiting Washington, D.C. with their kids this week sparked outrage and controversy by encouraging them to climb and play on the Vietnam Womenâ€™s Memorial, which honors U.S. women who served in Vietnam.",That's sad.  Memorials are memorials! Not toy's.|I'm supprised that the parents allowed that to happen.|I think they should put fences up to keep this from happening.,,
3D5G8J4N5932X7E9BEKXN0Z187NTVB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3B4YI393V9VNDYIKILF4RSET38BSSU,A2AFTOA85C1FM9,Approved,Thu Apr 16 15:18:03 PDT 2015,Thu Apr 16 15:19:12 PDT 2015,Thu Apr 16 15:29:12 PDT 2015,2015-04-16 22:33:08 UTC,,,69,100% (15/15),100% (15/15),100% (15/15),Parents Let Kids Play On Vietnam War Memorial,"Parents visiting Washington, D.C. with their kids this week sparked outrage and controversy by encouraging them to climb and play on the Vietnam Womenâ€™s Memorial, which honors U.S. women who served in Vietnam.","Disrepectful, to the ones who served and their families.|Need to show repect!|Thats what they make playgrounds for.",,
3D5G8J4N5932X7E9BEKXN0Z187NTVB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3H7XDTSHKCQDUAQ27QVOZ3YBLABWGR,A3J60UVWWYYGOL,Approved,Thu Apr 16 15:04:13 PDT 2015,Thu Apr 16 15:07:15 PDT 2015,Thu Apr 16 15:17:15 PDT 2015,2015-04-16 22:18:08 UTC,,,182,100% (2/2),100% (2/2),100% (2/2),Parents Let Kids Play On Vietnam War Memorial,"Parents visiting Washington, D.C. with their kids this week sparked outrage and controversy by encouraging them to climb and play on the Vietnam Womenâ€™s Memorial, which honors U.S. women who served in Vietnam.",Silly over reaction|I'm sure expired soldiers won't mind |Kids should have as much exposure as possible to the memorial,,
3D5G8J4N5932X7E9BEKXN0Z187NTVB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3J2UYBXQQLBIPR0B26THGHCIQRV60Z,A2BA9Y6VGW6WS1,Approved,Thu Apr 16 15:07:56 PDT 2015,Thu Apr 16 15:58:13 PDT 2015,Thu Apr 16 16:08:13 PDT 2015,2015-04-16 23:13:08 UTC,,,3017,100% (11/11),100% (11/11),100% (11/11),Parents Let Kids Play On Vietnam War Memorial,"Parents visiting Washington, D.C. with their kids this week sparked outrage and controversy by encouraging them to climb and play on the Vietnam Womenâ€™s Memorial, which honors U.S. women who served in Vietnam.","Kids are kids, I'm glad they were just alive and free to play. I am sure the Vets would be too. |Parents Let Kids Play.  Period. Advice or News? It doesn't matter, same is same. |It's strange to me that we would be shocked and outaraged by playful happy children who were celebrating life by living it and enjoying it. Respect doesn't always mean sadness and mourning, sometimes it means celebrating by doing things that we know would bring joy to those we are remembering, like playing children, laughing children, living children.",,
3D5G8J4N5932X7E9BEKXN0Z187NTVB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3JZQSN0I3Q9BJO47H1LOVFCBQ7XFGO,A2JORQCETWUR0R,Approved,Thu Apr 16 17:20:13 PDT 2015,Thu Apr 16 17:21:49 PDT 2015,Thu Apr 16 17:31:49 PDT 2015,2015-04-17 00:33:08 UTC,,,96,100% (5/5),100% (5/5),100% (5/5),Parents Let Kids Play On Vietnam War Memorial,"Parents visiting Washington, D.C. with their kids this week sparked outrage and controversy by encouraging them to climb and play on the Vietnam Womenâ€™s Memorial, which honors U.S. women who served in Vietnam.",Cringe worthy.  Some people have no decency. |Angry.  Why can't people follow the rules and common sense.  Have some respect. |People hold nothing sacred.,,
3D5G8J4N5932X7E9BEKXN0Z187NTVB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3LUY3GC63ZZ4H8I021DZ1WDMTASP7P,A2NQT50GA2G1B0,Approved,Thu Apr 16 15:38:40 PDT 2015,Thu Apr 16 15:39:09 PDT 2015,Thu Apr 16 15:49:09 PDT 2015,2015-04-16 22:53:08 UTC,,,29,100% (15/15),100% (15/15),100% (15/15),Parents Let Kids Play On Vietnam War Memorial,"Parents visiting Washington, D.C. with their kids this week sparked outrage and controversy by encouraging them to climb and play on the Vietnam Womenâ€™s Memorial, which honors U.S. women who served in Vietnam.",Not right to let them.| Punish the parents.|War is wrong any how/,,
3D5G8J4N5932X7E9BEKXN0Z187NTVB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3MMN5BL1WZ3GVMK089IH7B7BJ3V3M2,AAXYYH9MI3PJM,Approved,Thu Apr 16 15:19:04 PDT 2015,Thu Apr 16 15:23:02 PDT 2015,Thu Apr 16 15:33:02 PDT 2015,2015-04-16 22:33:09 UTC,,,238,100% (15/15),100% (15/15),100% (15/15),Parents Let Kids Play On Vietnam War Memorial,"Parents visiting Washington, D.C. with their kids this week sparked outrage and controversy by encouraging them to climb and play on the Vietnam Womenâ€™s Memorial, which honors U.S. women who served in Vietnam.",Mad. What the fuck parents?|Outrage. The fuck is this about seriously?|No respect anymore for anything I swear.,,
3WKGUBL7SYLFKHNPI9HJSJP71A3L4N,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,324G5B4FB371TREGLGY9MVCEL2O708,A1C0H8G0YI15MN,Approved,Thu Apr 16 16:54:07 PDT 2015,Thu Apr 16 16:58:26 PDT 2015,Thu Apr 16 17:08:26 PDT 2015,2015-04-17 00:13:08 UTC,,,259,100% (13/13),100% (13/13),100% (13/13),New Facebook â€˜On This Dayâ€™ Feature Unearths Photos From Past,"Facebook has introduced a new feature called On This Day that allows users to unearth photos they shared or were tagged in from the past, which they can then choose to share with friends.","Sad that Facebook would risk the emotions of their users since sooner or later an anniversary of a funeral or divorce or suicide, etc. will occur.|A little nervous since the term ""unearths"" might imply never before seen photos.|The feature has the problem I outlined in observation 1.  Facebook should allow users to opt out for some or all of the days of the year.",,
3WKGUBL7SYLFKHNPI9HJSJP71A3L4N,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,326O153BMIXG1QUKK00A7COE1ETEDM,AAXYYH9MI3PJM,Approved,Thu Apr 16 15:23:03 PDT 2015,Thu Apr 16 15:23:30 PDT 2015,Thu Apr 16 15:33:30 PDT 2015,2015-04-16 22:38:08 UTC,,,27,100% (15/15),100% (15/15),100% (15/15),New Facebook â€˜On This Dayâ€™ Feature Unearths Photos From Past,"Facebook has introduced a new feature called On This Day that allows users to unearth photos they shared or were tagged in from the past, which they can then choose to share with friends.",Lame. This is a lame thing.|Stupid. We dont need more reasons to stick around Facebook.|They are trying anything now.,,
3WKGUBL7SYLFKHNPI9HJSJP71A3L4N,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3ITXP059PWIUEVZUVR6QZRN67P5SJL,A2GQLW59SKDSJ6,Approved,Thu Apr 16 16:47:34 PDT 2015,Thu Apr 16 16:48:47 PDT 2015,Thu Apr 16 16:58:47 PDT 2015,2015-04-17 00:03:08 UTC,,,73,100% (14/14),100% (14/14),100% (14/14),New Facebook â€˜On This Dayâ€™ Feature Unearths Photos From Past,"Facebook has introduced a new feature called On This Day that allows users to unearth photos they shared or were tagged in from the past, which they can then choose to share with friends.","I don't feel surprised at all that Facebook unleashed another useless facet of their program.|I feel somewhat surprised, though, that this seems to infringe on TimeHop and their app.|This just makes me feel sick of Facebook and it's attempts at relevancy. They have to steal from other programs to stay cool... It's sad.",,
3WKGUBL7SYLFKHNPI9HJSJP71A3L4N,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3PXX5PX6LXXKWGFOQZ7IG3ANDEIBAG,A2AFTOA85C1FM9,Approved,Thu Apr 16 15:25:30 PDT 2015,Thu Apr 16 15:26:19 PDT 2015,Thu Apr 16 15:36:19 PDT 2015,2015-04-16 22:38:08 UTC,,,49,100% (15/15),100% (15/15),100% (15/15),New Facebook â€˜On This Dayâ€™ Feature Unearths Photos From Past,"Facebook has introduced a new feature called On This Day that allows users to unearth photos they shared or were tagged in from the past, which they can then choose to share with friends.",what is Unearths ?|Dont use dont care.|Facebook is a joke.,,
3WKGUBL7SYLFKHNPI9HJSJP71A3L4N,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3RU7GD8VPOSQ062SQ4BAWN9IGO7PSE,A2NQT50GA2G1B0,Approved,Thu Apr 16 15:45:04 PDT 2015,Thu Apr 16 15:45:38 PDT 2015,Thu Apr 16 15:55:38 PDT 2015,2015-04-16 22:58:09 UTC,,,34,100% (15/15),100% (15/15),100% (15/15),New Facebook â€˜On This Dayâ€™ Feature Unearths Photos From Past,"Facebook has introduced a new feature called On This Day that allows users to unearth photos they shared or were tagged in from the past, which they can then choose to share with friends.",Facebook bad site.|Useless site any how.|I dont like.,,
3WKGUBL7SYLFKHNPI9HJSJP71A3L4N,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3S96KQ6I9M3IQ9CHAVP56YOF4OETDP,AR7DGMRC1N0AV,Approved,Thu Apr 16 15:09:30 PDT 2015,Thu Apr 16 15:11:01 PDT 2015,Thu Apr 16 15:21:01 PDT 2015,2015-04-16 22:23:08 UTC,,,91,100% (4/4),100% (4/4),100% (4/4),New Facebook â€˜On This Dayâ€™ Feature Unearths Photos From Past,"Facebook has introduced a new feature called On This Day that allows users to unearth photos they shared or were tagged in from the past, which they can then choose to share with friends.","I am curious to what kind of cringe-worthy things would be dug up.|It's really similar to TimeHop which i already use, not useful for me|",,
3WKGUBL7SYLFKHNPI9HJSJP71A3L4N,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3WAKVUDHUWFH9DQWJNCTB20L1RI7U1,A2BA9Y6VGW6WS1,Approved,Thu Apr 16 15:07:51 PDT 2015,Thu Apr 16 15:54:47 PDT 2015,Thu Apr 16 16:04:47 PDT 2015,2015-04-16 23:08:08 UTC,,,2816,100% (11/11),100% (11/11),100% (11/11),New Facebook â€˜On This Dayâ€™ Feature Unearths Photos From Past,"Facebook has introduced a new feature called On This Day that allows users to unearth photos they shared or were tagged in from the past, which they can then choose to share with friends.","This is a brilliant idea, I already want to learn more. |I think it could be written different, it's confusing.  ""New Facebook feature, 'On This Day', Unearths Photos From Past.  Reads so much easier. |I think this is great. All too often we don' have the time to go back and remember, or we lose sense of time, this is just awesome.",,
3WKGUBL7SYLFKHNPI9HJSJP71A3L4N,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3X4MXAO0BGN4J0ZGN1P0Y7CINJSRWO,A38DANCR578BY1,Approved,Thu Apr 16 16:06:54 PDT 2015,Thu Apr 16 16:08:42 PDT 2015,Thu Apr 16 16:18:42 PDT 2015,2015-04-16 23:23:08 UTC,,,108,100% (14/14),100% (14/14),100% (14/14),New Facebook â€˜On This Dayâ€™ Feature Unearths Photos From Past,"Facebook has introduced a new feature called On This Day that allows users to unearth photos they shared or were tagged in from the past, which they can then choose to share with friends.",People are so shallow|who wants to live in the past|Facebook must not be making much money since its hitting up on such old timer ideas,,
3WKGUBL7SYLFKHNPI9HJSJP71A3L4N,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3X73LLYYQ1D17CCZZVMJOKXL7YQHNQ,A2TF2FFPDAJ4HA,Approved,Thu Apr 16 15:50:23 PDT 2015,Thu Apr 16 15:51:32 PDT 2015,Thu Apr 16 16:01:32 PDT 2015,2015-04-16 23:03:08 UTC,,,69,100% (7/7),100% (7/7),100% (7/7),New Facebook â€˜On This Dayâ€™ Feature Unearths Photos From Past,"Facebook has introduced a new feature called On This Day that allows users to unearth photos they shared or were tagged in from the past, which they can then choose to share with friends.","Not interested|Its impressive for them to bring the past up.|I could care less about Facebook, but it's good to keep the past around in the future.",,
3WKGUBL7SYLFKHNPI9HJSJP71A3L4N,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3ZGVPD4G6TGLTAHD2DE2XQ7IS6PZTV,A1P8WL2QGA7WHE,Approved,Thu Apr 16 15:29:08 PDT 2015,Thu Apr 16 15:42:47 PDT 2015,Thu Apr 16 15:52:47 PDT 2015,2015-04-16 22:53:09 UTC,,,819,100% (1/1),100% (1/1),100% (1/1),New Facebook â€˜On This Dayâ€™ Feature Unearths Photos From Past,"Facebook has introduced a new feature called On This Day that allows users to unearth photos they shared or were tagged in from the past, which they can then choose to share with friends.",I would enjoy this feature as part of my FB day.|It would be fun to share historical bits with others.|Archived photos would be a great way to talk about past events in contrast with modern culture and technology.,,
32ZCLEW0BYJVEKL8D8XUF2NAOHVJPB,3L31T0COU81PDL45Y7WX2AEVSD0QGK,Your Observations and Reaction to News Articles,Read the headline and byline and give us 3 observations or reactions,"news, observation, reaction, opinion",$0.25,Thu Apr 16 15:03:32 PDT 2015,10,BatchId:1905535;,3600,600,Sun Apr 19 15:03:32 PDT 2015,,,3300DTYQT2GAQZYPPM6U7BVDKTRQEC,A2JORQCETWUR0R,Approved,Thu Apr 16 17:25:08 PDT 2015,Thu Apr 16 17:27:05 PDT 2015,Thu Apr 16 17:37:05 PDT 2015,2015-04-17 00:38:09 UTC,,,117,100% (5/5),100% (5/5),100% (5/5),Catholic High School Insists On Pre-Approving Prom Dresses,"According to a report in the York Daily Record, a Catholic high school in McSherrystown, PA has instituted a new policy requiring female students to submit photos of their intended prom dresses to school faculty for pre-approval before they can buy tickets to prom.",Irritation.  That is so typical of christian schools. |But also does that perhaps protect girls? |Angry that really is not the school's place.  I don't like this male dominated institution dictating what women can wear.,,
